2022-02-03 08:45:10,627 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/apache/maven/plugins/maven-jar-plugin/2.6/maven-jar-plugin-2.6.jar
2022-02-03 08:45:10,837 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/apache/maven/plugins/maven-jar-plugin/2.6/maven-jar-plugin-2.6.jar
2022-02-03 08:45:11,310 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/apache/maven/plugins/maven-site-plugin/3.5.1/maven-site-plugin-3.5.1.jar
2022-02-03 08:45:11,723 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/apache/maven/plugins/maven-site-plugin/3.5.1/maven-site-plugin-3.5.1.jar
2022-02-03 08:45:14,812 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.montanha:gerenciador-viagens-montanha:0.0.1-SNAPSHOT @ C:\Users\stefanini\projetosDeEstudo\gerenciador-viagens\pom.xml.
2022-02-03 08:45:14,953 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/com/h2database/h2/1.4.196/h2-1.4.196.pom
2022-02-03 08:45:15,047 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/com/h2database/h2/1.4.196/h2-1.4.196.pom
2022-02-03 08:45:15,210 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot-starter-data-jpa/1.5.10.RELEASE/spring-boot-starter-data-jpa-1.5.10.RELEASE.pom
2022-02-03 08:45:15,310 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot-starter-data-jpa/1.5.10.RELEASE/spring-boot-starter-data-jpa-1.5.10.RELEASE.pom
2022-02-03 08:45:15,486 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot-starters/1.5.10.RELEASE/spring-boot-starters-1.5.10.RELEASE.pom
2022-02-03 08:45:15,577 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot-starters/1.5.10.RELEASE/spring-boot-starters-1.5.10.RELEASE.pom
2022-02-03 08:45:15,734 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot-starter/1.5.10.RELEASE/spring-boot-starter-1.5.10.RELEASE.pom
2022-02-03 08:45:15,841 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot-starter/1.5.10.RELEASE/spring-boot-starter-1.5.10.RELEASE.pom
2022-02-03 08:45:15,981 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot/1.5.10.RELEASE/spring-boot-1.5.10.RELEASE.pom
2022-02-03 08:45:16,070 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot/1.5.10.RELEASE/spring-boot-1.5.10.RELEASE.pom
2022-02-03 08:45:16,238 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/spring-core/4.3.14.RELEASE/spring-core-4.3.14.RELEASE.pom
2022-02-03 08:45:16,353 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/spring-core/4.3.14.RELEASE/spring-core-4.3.14.RELEASE.pom
2022-02-03 08:45:16,502 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/spring-context/4.3.14.RELEASE/spring-context-4.3.14.RELEASE.pom
2022-02-03 08:45:16,591 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/spring-context/4.3.14.RELEASE/spring-context-4.3.14.RELEASE.pom
2022-02-03 08:45:16,738 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/spring-aop/4.3.14.RELEASE/spring-aop-4.3.14.RELEASE.pom
2022-02-03 08:45:16,831 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/spring-aop/4.3.14.RELEASE/spring-aop-4.3.14.RELEASE.pom
2022-02-03 08:45:16,981 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/spring-beans/4.3.14.RELEASE/spring-beans-4.3.14.RELEASE.pom
2022-02-03 08:45:17,099 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/spring-beans/4.3.14.RELEASE/spring-beans-4.3.14.RELEASE.pom
2022-02-03 08:45:17,251 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/spring-expression/4.3.14.RELEASE/spring-expression-4.3.14.RELEASE.pom
2022-02-03 08:45:17,357 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/spring-expression/4.3.14.RELEASE/spring-expression-4.3.14.RELEASE.pom
2022-02-03 08:45:17,497 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot-autoconfigure/1.5.10.RELEASE/spring-boot-autoconfigure-1.5.10.RELEASE.pom
2022-02-03 08:45:17,638 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot-autoconfigure/1.5.10.RELEASE/spring-boot-autoconfigure-1.5.10.RELEASE.pom
2022-02-03 08:45:17,822 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot-starter-logging/1.5.10.RELEASE/spring-boot-starter-logging-1.5.10.RELEASE.pom
2022-02-03 08:45:17,930 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot-starter-logging/1.5.10.RELEASE/spring-boot-starter-logging-1.5.10.RELEASE.pom
2022-02-03 08:45:18,115 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/ch/qos/logback/logback-classic/1.1.11/logback-classic-1.1.11.pom
2022-02-03 08:45:18,219 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/ch/qos/logback/logback-classic/1.1.11/logback-classic-1.1.11.pom
2022-02-03 08:45:18,374 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/ch/qos/logback/logback-parent/1.1.11/logback-parent-1.1.11.pom
2022-02-03 08:45:18,471 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/ch/qos/logback/logback-parent/1.1.11/logback-parent-1.1.11.pom
2022-02-03 08:45:18,609 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/ch/qos/logback/logback-core/1.1.11/logback-core-1.1.11.pom
2022-02-03 08:45:18,698 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/ch/qos/logback/logback-core/1.1.11/logback-core-1.1.11.pom
2022-02-03 08:45:18,862 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/slf4j/jcl-over-slf4j/1.7.25/jcl-over-slf4j-1.7.25.pom
2022-02-03 08:45:18,958 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/slf4j/jcl-over-slf4j/1.7.25/jcl-over-slf4j-1.7.25.pom
2022-02-03 08:45:19,093 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/slf4j/jul-to-slf4j/1.7.25/jul-to-slf4j-1.7.25.pom
2022-02-03 08:45:19,190 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/slf4j/jul-to-slf4j/1.7.25/jul-to-slf4j-1.7.25.pom
2022-02-03 08:45:19,321 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/slf4j/log4j-over-slf4j/1.7.25/log4j-over-slf4j-1.7.25.pom
2022-02-03 08:45:19,409 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/slf4j/log4j-over-slf4j/1.7.25/log4j-over-slf4j-1.7.25.pom
2022-02-03 08:45:19,549 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/yaml/snakeyaml/1.17/snakeyaml-1.17.pom
2022-02-03 08:45:19,688 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/yaml/snakeyaml/1.17/snakeyaml-1.17.pom
2022-02-03 08:45:19,838 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot-starter-aop/1.5.10.RELEASE/spring-boot-starter-aop-1.5.10.RELEASE.pom
2022-02-03 08:45:19,932 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot-starter-aop/1.5.10.RELEASE/spring-boot-starter-aop-1.5.10.RELEASE.pom
2022-02-03 08:45:20,102 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/aspectj/aspectjweaver/1.8.13/aspectjweaver-1.8.13.pom
2022-02-03 08:45:20,263 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/aspectj/aspectjweaver/1.8.13/aspectjweaver-1.8.13.pom
2022-02-03 08:45:20,384 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot-starter-jdbc/1.5.10.RELEASE/spring-boot-starter-jdbc-1.5.10.RELEASE.pom
2022-02-03 08:45:20,471 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/boot/spring-boot-starter-jdbc/1.5.10.RELEASE/spring-boot-starter-jdbc-1.5.10.RELEASE.pom
2022-02-03 08:45:20,650 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/apache/tomcat/tomcat-jdbc/8.5.27/tomcat-jdbc-8.5.27.pom
2022-02-03 08:45:20,730 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/apache/tomcat/tomcat-jdbc/8.5.27/tomcat-jdbc-8.5.27.pom
2022-02-03 08:45:20,882 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/apache/tomcat/tomcat-juli/8.5.27/tomcat-juli-8.5.27.pom
2022-02-03 08:45:20,992 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/apache/tomcat/tomcat-juli/8.5.27/tomcat-juli-8.5.27.pom
2022-02-03 08:45:21,136 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/spring-jdbc/4.3.14.RELEASE/spring-jdbc-4.3.14.RELEASE.pom
2022-02-03 08:45:21,224 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/spring-jdbc/4.3.14.RELEASE/spring-jdbc-4.3.14.RELEASE.pom
2022-02-03 08:45:21,402 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/spring-tx/4.3.14.RELEASE/spring-tx-4.3.14.RELEASE.pom
2022-02-03 08:45:21,520 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/springframework/spring-tx/4.3.14.RELEASE/spring-tx-4.3.14.RELEASE.pom
2022-02-03 08:45:21,666 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/hibernate/hibernate-core/5.0.12.Final/hibernate-core-5.0.12.Final.pom
2022-02-03 08:45:21,772 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/hibernate/hibernate-core/5.0.12.Final/hibernate-core-5.0.12.Final.pom
2022-02-03 08:45:21,935 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/jboss/logging/jboss-logging/3.3.1.Final/jboss-logging-3.3.1.Final.pom
2022-02-03 08:45:22,043 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/jboss/logging/jboss-logging/3.3.1.Final/jboss-logging-3.3.1.Final.pom
2022-02-03 08:45:22,196 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/hibernate/javax/persistence/hibernate-jpa-2.1-api/1.0.0.Final/hibernate-jpa-2.1-api-1.0.0.Final.pom
2022-02-03 08:45:22,291 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/hibernate/javax/persistence/hibernate-jpa-2.1-api/1.0.0.Final/hibernate-jpa-2.1-api-1.0.0.Final.pom
2022-02-03 08:45:22,428 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/javassist/javassist/3.21.0-GA/javassist-3.21.0-GA.pom
2022-02-03 08:45:22,524 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/javassist/javassist/3.21.0-GA/javassist-3.21.0-GA.pom
2022-02-03 08:45:22,672 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/jboss/jandex/2.0.0.Final/jandex-2.0.0.Final.pom
2022-02-03 08:45:22,760 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/jboss/jandex/2.0.0.Final/jandex-2.0.0.Final.pom
2022-02-03 08:45:22,877 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/dom4j/dom4j/1.6.1/dom4j-1.6.1.pom
2022-02-03 08:45:22,976 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/dom4j/dom4j/1.6.1/dom4j-1.6.1.pom
2022-02-03 08:45:23,163 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/hibernate/common/hibernate-commons-annotations/5.0.1.Final/hibernate-commons-annotations-5.0.1.Final.pom
2022-02-03 08:45:23,259 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/hibernate/common/hibernate-commons-annotations/5.0.1.Final/hibernate-commons-annotations-5.0.1.Final.pom
2022-02-03 08:45:23,416 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/hibernate/hibernate-entitymanager/5.0.12.Final/hibernate-entitymanager-5.0.12.Final.pom
2022-02-03 08:45:23,526 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://atf.intranet.bb.com.br:443/artifactory/bb-maven-repo/org/hibernate/hibernate-entitymanager/5.0.12.Final/hibernate-entitymanager-5.0.12.Final.pom
